INFO: Waiting for solution ...
INFO: Algorithm took 14.474 seconds.
INFO: Step 001 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7441 - from (0, 11) to (0, 8) ; cost 3
INFO: Step 7442 - from (0, 7) to (11, 7) ; cost 11
INFO: Step 7443 - from (11, 7) to (11, 11) ; cost 4
INFO: Step 7444 - from (11, 11) to (8, 11) ; cost 3
INFO: Step 7445 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 7446 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7447 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7448 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 7449 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 7450 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 7451 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 7452 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7453 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7454 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7455 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7456 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7457 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7458 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7459 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7460 - from (7, 6) to (0, 6) ; cost 7
INFO: Step 7461 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 7462 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7463 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7464 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7465 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7466 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7467 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 7468 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 7469 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 7470 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 7471 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 7472 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7473 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7474 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7475 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7476 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7477 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7478 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7479 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7480 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 7481 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7482 - from (0, 4) to (3, 4) ; cost 3
INFO: Step 7483 - from (3, 4) to (3, 11) ; cost 7
INFO: Step 7484 - from (3, 11) to (2, 11) ; cost 1
INFO: Step 7485 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7486 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7487 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7488 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7489 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7490 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7491 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7492 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7493 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 7494 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7495 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7496 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7497 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 7498 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 7499 - from (0, 0) to (0, 2) ; cost 2
INFO: Step 7500 - from (0, 2) to (1, 2) ; cost 1
INFO: Step 7501 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7502 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7503 - from (1, 2) to (0, 2) ; cost 1
INFO: Step 7504 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7505 - from (0, 2) to (0, 3) ; cost 1
INFO: Step 7506 - from (0, 3) to (0, 0) ; cost 3
INFO: Step 7507 - from (0, 4) to (0, 1) ; cost 3
INFO: Step 7508 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7509 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 7510 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 7511 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7512 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7513 - from (3, 1) to (0, 1) ; cost 3
INFO: Step 7514 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7515 - from (0, 4) to (0, 2) ; cost 2
INFO: Step 7516 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 7517 - from (0, 2) to (1, 2) ; cost 1
INFO: Step 7518 - from (1, 2) to (1, 4) ; cost 2
INFO: Step 7519 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 7520 - from (3, 1) to (0, 1) ; cost 3
INFO: Step 7521 - from (0, 1) to (0, 4) ; cost 3
INFO: Step 7522 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7523 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 7524 - from (4, 4) to (2, 4) ; cost 2
INFO: Step 7525 - from (1, 4) to (0, 4) ; cost 1
INFO: Step 7526 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7527 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7528 - from (2, 4) to (2, 3) ; cost 1
INFO: Step 7529 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 7530 - from (8, 11) to (8, 7) ; cost 4
INFO: Step 7531 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7532 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7533 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7534 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7535 - from (0, 4) to (3, 4) ; cost 3
INFO: Step 7536 - from (3, 4) to (3, 11) ; cost 7
INFO: Step 7537 - from (3, 11) to (2, 11) ; cost 1
INFO: Step 7538 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7539 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7540 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7541 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7542 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7543 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7544 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7545 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7546 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7547 - from (4, 4) to (4, 2) ; cost 2
INFO: Step 7548 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7549 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7550 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7551 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7552 - from (0, 0) to (7, 0) ; cost 7
INFO: Step 7553 - from (7, 0) to (7, 1) ; cost 1
INFO: Step 7554 - from (7, 1) to (5, 1) ; cost 2
INFO: Step 7555 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 7556 - from (5, 3) to (7, 3) ; cost 2
INFO: Step 7557 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 7558 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 7559 - from (6, 11) to (11, 11) ; cost 5
INFO: Step 7560 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 7561 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7562 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7563 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7564 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7565 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7566 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7567 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 7568 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 7569 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 7570 - from (6, 11) to (10, 11) ; cost 4
INFO: Step 7571 - from (8, 7) to (0, 7) ; cost 8
INFO: Step 7572 - from (10, 11) to (6, 11) ; cost 4
INFO: Step 7573 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 7574 - from (0, 7) to (11, 7) ; cost 11
INFO: Step 7575 - from (11, 7) to (11, 10) ; cost 3
INFO: Step 7576 - from (11, 10) to (7, 10) ; cost 4
INFO: Step 7577 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 7578 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 7579 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7580 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7581 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7582 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7583 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7584 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7585 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7586 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7587 - from (11, 11) to (6, 11) ; cost 5
INFO: Step 7588 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7589 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7590 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 7591 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7592 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7593 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7594 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7595 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7596 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7597 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 7598 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 7599 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 7600 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7601 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7602 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7603 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7604 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7605 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7606 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7607 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7608 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 7609 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7610 - from (0, 4) to (3, 4) ; cost 3
INFO: Step 7611 - from (3, 4) to (3, 11) ; cost 7
INFO: Step 7612 - from (3, 11) to (2, 11) ; cost 1
INFO: Step 7613 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7614 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7615 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7616 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7617 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7618 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7619 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7620 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7621 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7622 - from (4, 4) to (4, 2) ; cost 2
INFO: Step 7623 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7624 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7625 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7626 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7627 - from (0, 0) to (7, 0) ; cost 7
INFO: Step 7628 - from (7, 0) to (7, 1) ; cost 1
INFO: Step 7629 - from (7, 1) to (5, 1) ; cost 2
INFO: Step 7630 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 7631 - from (5, 3) to (7, 3) ; cost 2
INFO: Step 7632 - from (7, 10) to (7, 4) ; cost 6
INFO: Step 7633 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 7634 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7635 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7636 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7637 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7638 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7639 - from (7, 4) to (6, 4) ; cost 1
INFO: Step 7640 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7641 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7642 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7643 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7644 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7645 - from (6, 4) to (6, 0) ; cost 4
INFO: Step 7646 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7647 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7648 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7649 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7650 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7651 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7652 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7653 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7654 - from (8, 0) to (7, 0) ; cost 1
INFO: Step 7655 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7656 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7657 - from (0, 0) to (5, 0) ; cost 5
INFO: Step 7658 - from (5, 0) to (5, 3) ; cost 3
INFO: Step 7659 - from (5, 3) to (0, 3) ; cost 5
INFO: Step 7660 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 7661 - from (6, 0) to (0, 0) ; cost 6
INFO: Step 7662 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7663 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7664 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7665 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7666 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7667 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7668 - from (0, 3) to (6, 3) ; cost 6
INFO: Step 7669 - from (6, 3) to (6, 8) ; cost 5
INFO: Step 7670 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 7671 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 7672 - from (7, 0) to (7, 1) ; cost 1
INFO: Step 7673 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 7674 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7675 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7676 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7677 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7678 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7679 - from (7, 1) to (7, 0) ; cost 1
INFO: Step 7680 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7681 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7682 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7683 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7684 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7685 - from (11, 8) to (0, 8) ; cost 11
INFO: Step 7686 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7687 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7688 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 7689 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7690 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7691 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7692 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7693 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7694 - from (7, 0) to (7, 1) ; cost 1
INFO: Step 7695 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7696 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7697 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7698 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7699 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7700 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7701 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7702 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 7703 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7704 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7705 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7706 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7707 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7708 - from (2, 3) to (7, 3) ; cost 5
INFO: Step 7709 - from (7, 1) to (9, 1) ; cost 2
INFO: Step 7710 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 7711 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7712 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7713 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7714 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7715 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7716 - from (7, 11) to (7, 3) ; cost 8
INFO: Step 7717 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7718 - from (0, 3) to (6, 3) ; cost 6
INFO: Step 7719 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 7720 - from (6, 3) to (6, 8) ; cost 5
INFO: Step 7721 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 7722 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 7723 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 7724 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 7725 - from (9, 1) to (5, 1) ; cost 4
INFO: Step 7726 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 7727 - from (5, 3) to (5, 0) ; cost 3
INFO: Step 7728 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 7729 - from (2, 10) to (2, 3) ; cost 7
INFO: Step 7730 - from (5, 0) to (5, 3) ; cost 3
INFO: Step 7731 - from (5, 3) to (3, 3) ; cost 2
INFO: Step 7732 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7733 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7734 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7735 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7736 - from (3, 3) to (0, 3) ; cost 3
INFO: Step 7737 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7738 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7739 - from (0, 3) to (1, 3) ; cost 1
INFO: Step 7740 - from (1, 3) to (1, 4) ; cost 1
INFO: Step 7741 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 7742 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7743 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7744 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7745 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 7746 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7747 - from (11, 8) to (0, 8) ; cost 11
INFO: Step 7748 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7749 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7750 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 7751 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 7752 - from (8, 0) to (2, 0) ; cost 6
INFO: Step 7753 - from (1, 0) to (0, 0) ; cost 1
INFO: Step 7754 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7755 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7756 - from (2, 0) to (2, 1) ; cost 1
INFO: Step 7757 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7758 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7759 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7760 - from (2, 1) to (2, 0) ; cost 1
INFO: Step 7761 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 7762 - from (2, 0) to (2, 1) ; cost 1
INFO: Step 7763 - from (2, 1) to (0, 1) ; cost 2
INFO: Step 7764 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 7765 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 7766 - from (3, 1) to (0, 1) ; cost 3
INFO: Step 7767 - from (11, 2) to (11, 4) ; cost 2
INFO: Step 7768 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 7769 - from (11, 4) to (6, 4) ; cost 5
INFO: Step 7770 - from (3, 1) to (0, 1) ; cost 3
INFO: Step 7771 - from (6, 4) to (6, 8) ; cost 4
INFO: Step 7772 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 7773 - from (3, 1) to (3, 11) ; cost 10
INFO: Step 7774 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7775 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7776 - from (11, 8) to (7, 8) ; cost 4
INFO: Step 7777 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7778 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 7779 - from (7, 8) to (1, 8) ; cost 6
INFO: Step 7780 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 7781 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7782 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7783 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 7784 - from (1, 8) to (0, 8) ; cost 1
INFO: Step 7785 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 7786 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 7787 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7788 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7789 - from (7, 6) to (7, 10) ; cost 4
INFO: Step 7790 - from (7, 10) to (7, 3) ; cost 7
INFO: Step 7791 - from (7, 11) to (7, 4) ; cost 7
INFO: Step 7792 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 7793 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7794 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7795 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7796 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7797 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7798 - from (7, 4) to (6, 4) ; cost 1
INFO: Step 7799 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7800 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7801 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7802 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7803 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7804 - from (6, 4) to (6, 8) ; cost 4
INFO: Step 7805 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7806 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7807 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7808 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7809 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7810 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7811 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7812 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7813 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 7814 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7815 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7816 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 7817 - from (8, 0) to (8, 1) ; cost 1
INFO: Step 7818 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 7819 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7820 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7821 - from (8, 1) to (9, 1) ; cost 1
INFO: Step 7822 - from (7, 6) to (0, 6) ; cost 7
INFO: Step 7823 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 7824 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 7825 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 7826 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 7827 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 7828 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 7829 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 7830 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 7831 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 7832 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 7833 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 7834 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7835 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7836 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7837 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 7838 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7839 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7840 - from (9, 1) to (5, 1) ; cost 4
INFO: Step 7841 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 7842 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7843 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 7844 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7845 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7846 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7847 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7848 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7849 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7850 - from (0, 3) to (4, 3) ; cost 4
INFO: Step 7851 - from (4, 3) to (4, 2) ; cost 1
INFO: Step 7852 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 7853 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 7854 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 7855 - from (5, 3) to (0, 3) ; cost 5
INFO: Step 7856 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7857 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7858 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 7859 - from (3, 0) to (3, 11) ; cost 11
INFO: Step 7860 - from (3, 11) to (2, 11) ; cost 1
INFO: Step 7861 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7862 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7863 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 7864 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7865 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 7866 - from (11, 2) to (11, 4) ; cost 2
INFO: Step 7867 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 7868 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 7869 - from (11, 4) to (6, 4) ; cost 5
INFO: Step 7870 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 7871 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 7872 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 7873 - from (0, 4) to (3, 4) ; cost 3
INFO: Step 7874 - from (3, 4) to (3, 11) ; cost 7
INFO: Step 7875 - from (3, 11) to (2, 11) ; cost 1
